KSU_SIS_COMP_SCI_ANALYSIS_03, 10415,,,,,,,,,,,,,,,,,
KSU_MASTR_TYPE,Term,EMPLID,WID,Sex,KSU Hispanic YN,Ethnic Grp,KSU AmIndian YN,KSU Asian YN,KSU Afr Amer YN,KSU Hawaiian YN,KSU White YN,KSU HS Name,KSU HS City,Citizen Country,KSU First Gen,Academic Plan,Sub-Plan,KSU Undergrad C
DAILY,2182,000826916,814575666,M,N,WHITE,N,N,N,N,Y,Wakefield High School,Wakefield,USA,,UCS,,FR
DAILY,2182,000827485,828190549,M,N,WHITE,N,N,N,N,Y,Mill Valley High School,Shawnee,USA,,UCS,,FR
DAILY,2182,000828048,816597577,M,N,WHITE,N,N,N,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,Y,UCS,,SO
DAILY,2182,000828263,818284204,F,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,BCS,BCSSE,SR
DAILY,2182,000828283,843185781,F,Y,HISPANIC,N,N,N,N,Y,Captain John L Chapin Hs,El Paso,USA,Y,BCS,,SO
DAILY,2182,000828361,876344010,M,Y,HISPANIC,N,N,N,N,Y,GED-HS Equivalent,,USA,,BCS,,SR
DAILY,2182,000828467,890780325,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,,UCS,,FR
DAILY,2182,000828024,815141690,M,N,WHITE,N,N,N,N,Y,Blue Valley Southwest High Sch,Overland Park,USA,,UCS,,FR
DAILY,2182,000828140,840321819,F,Y,HISPANIC,N,N,N,N,Y,Saint James Academy,Lenexa,USA,,UCS,,SO
DAILY,2182,000828966,814850634,M,N,WHITE,N,N,N,N,Y,Tomball High School,Tomball,USA,,UCS,,SO
DAILY,2182,000830057,853044823,M,N,WHITE,N,N,N,N,Y,Bishop Carroll Catholic H S,Wichita,USA,,UCS,,FR
DAILY,2182,000829339,840950646,M,N,WHITE,N,N,N,N,Y,Olathe East High School,Olathe,USA,,UCS,,SO
DAILY,2182,000829562,885566189,M,Y,HISPANIC,N,N,N,N,Y,J C Harmon High School,Kansas City,USA,Y,UCS,,SO
DAILY,2182,000829673,878417805,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,FR
DAILY,2182,000831830,885457887,M,N,WHITE,N,N,N,N,Y,Shawnee Mission North High Sch,Overland Park,USA,,UCS,,FR
DAILY,2182,000832407,830678026,M,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,,BCS,,SO
DAILY,2182,000832520,841693552,M,N,WHITE,N,N,N,N,Y,Park Hill South,Riverside,USA,,UCS,,SO
DAILY,2182,000832831,889637095,M,N,BLACK,N,N,Y,N,N,Junction City Senior Hs,Junction City,USA,,BCS,,JU
DAILY,2182,000833170,892184277,M,Y,HISPANIC,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,Y,UCS,,SO
DAILY,2182,000833221,845273163,M,N,WHITE,N,N,N,N,Y,Skyline High School,Pratt,USA,,UCS,,SO
DAILY,2182,000833248,801260333,F,N,WHITE,N,N,N,N,Y,Kickapoo High School,Springfield,USA,,UCS,,SO
DAILY,2182,000833220,878061260,M,N,WHITE,N,N,N,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,,UCS,,FR
DAILY,2182,000833303,800027345,M,N,WHITE,N,N,N,N,Y,Normal Community West Hs,Normal,USA,,UCS,,SO
DAILY,2182,000833395,820531343,M,N,WHITE,N,N,N,N,Y,Olathe East High School,Olathe,USA,,UCS,,FR
DAILY,2182,000833580,856609449,M,N,WHITE,N,N,N,N,Y,Lansing High School,Lansing,USA,,UCS,,FR
DAILY,2182,000833828,861795162,M,N,WHITE,N,N,N,N,Y,Blue Valley North High School,Overland Park,USA,,UCS,,FR
DAILY,2182,000834373,837962496,M,N,WHITE,N,N,N,N,Y,Concordia High School,Concordia,USA,,UCS,,SO
DAILY,2182,000834421,817562576,M,N,MULTIRAC,N,N,Y,N,Y,Clay Center Community Hs,Clay Center,USA,Y,UCS,,FR
DAILY,2182,000834586,898501608,M,N,WHITE,N,N,N,N,Y,Fresno High School,Fresno,USA,Y,BCS,,FR
DAILY,2182,000835249,851856325,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,,UCS,,SO
DAILY,2182,000835600,853803617,M,N,WHITE,N,N,N,N,Y,Blue Valley Northwest HS,Overland Park,USA,,UCS,,JU
DAILY,2182,000835629,843420580,M,N,WHITE,N,N,N,N,Y,Parkway Central High School,Chesterfield,USA,,UCS,,SO
DAILY,2182,000835982,845352706,M,N,NOTSPEC,N,N,N,N,N,Out-of-Country High School,,CHN,,BCS,,SR
DAILY,2182,000836437,847739345,M,N,MULTIRAC,N,Y,N,N,Y,Blue Valley High School,Stilwell,USA,Y,BCS,,SR
DAILY,2182,000836517,836486727,F,N,WHITE,N,N,N,N,Y,Heritage High School,Littleton,USA,,UCS,,FR
DAILY,2182,000836552,834104690,M,N,WHITE,N,N,N,N,Y,Salina High School Central,Salina,USA,,UCS,,FR
DAILY,2182,000836594,828627380,M,N,WHITE,N,N,N,N,Y,Olathe South High School,Olathe,USA,,UCS,,FR
DAILY,2182,000836878,858357225,M,N,WHITE,N,N,N,N,Y,Brother Rice High School,Bloomfield Hills,USA,,UCS,,FR
DAILY,2182,000837064,828146833,F,N,WHITE,N,N,N,N,Y,Seaman High School,Topeka,USA,Y,UCS,,FR
DAILY,2182,000837161,875350666,M,N,ASIAN,N,Y,N,N,N,Blue Valley West High School,Overland Park,USA,,UCS,,SO
DAILY,2182,000837334,837395616,M,N,WHITE,N,N,N,N,Y,Eagan High School,Eagan,USA,,BCS,,SO
DAILY,2182,000837412,831584783,F,N,WHITE,N,N,N,N,Y,Goodland High School,Goodland,USA,,UCS,,SO
DAILY,2182,000837461,837970851,M,N,MULTIRAC,N,Y,Y,N,N,Overhills High School,Spring Lake,USA,,UCS,,FR
DAILY,2182,000838068,829497040,F,N,WHITE,N,N,N,N,Y,Staley High School,Kansas City,USA,,UCS,,SO
DAILY,2182,000838686,884643517,M,N,WHITE,N,N,N,N,Y,Cair Paravel-Latin School,Topeka,USA,,UCS,,SO
DAILY,2182,000839118,862001606,M,N,WHITE,N,N,N,N,Y,Russell High School,Russell,USA,,UCS,,FR
DAILY,2182,000839317,856124718,M,N,WHITE,N,N,N,N,Y,Mechanicsburg Area Senior Hs,Mechanicsburg,USA,,BCS,,JU
DAILY,2182,000839591,849083028,F,N,MULTIRAC,N,N,Y,N,Y,Junction City Senior Hs,Junction City,USA,Y,UCS,,SO
DAILY,2182,000839743,831174978,M,N,ASIAN,N,Y,N,N,N,Hayden High School,Topeka,USA,,UCS,,SO
DAILY,2182,000839627,850341891,M,N,WHITE,N,N,N,N,Y,Shawnee Mission West Hs,Shawnee Mission,USA,Y,UCS,,FR
DAILY,2182,000840329,883281157,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,BCS,BCSCS,SO
DAILY,2182,000840333,863104055,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,Y,UCS,,FR
DAILY,2182,000840565,827680609,M,N,WHITE,N,N,N,N,Y,De Soto High School,De Soto,USA,,UCS,,SO
DAILY,2182,000840376,894920983,M,N,WHITE,N,N,N,N,Y,Winfield High School,Winfield,USA,Y,UCS,,FR
DAILY,2182,000840647,841392881,M,N,WHITE,N,N,N,N,Y,Newton High School,Newton,USA,,UCS,,FR
DAILY,2182,000840905,803705607,M,N,WHITE,N,N,N,N,Y,Independence Sr High School,Independence,USA,,UCS,,SO
DAILY,2182,000841152,854558294,M,N,WHITE,N,N,N,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,,UCS,,FR
DAILY,2182,000841156,871962640,M,N,WHITE,N,N,N,N,Y,Canton-Galva High School,Canton,USA,Y,BCS,,JU
DAILY,2182,000841604,873581113,M,N,WHITE,N,N,N,N,Y,Chapman High School,Chapman,USA,,UCS,,FR
DAILY,2182,000841616,855519981,M,N,WHITE,N,N,N,N,Y,Heritage Christian Academy,Olathe,USA,Y,UCS,,FR
DAILY,2182,000841819,879031706,M,N,MULTIRAC,Y,N,N,N,Y,Frontenac Jr-Sr High School,Frontenac,USA,,UCS,,FR
DAILY,2182,000841870,806989683,M,Y,HISPANIC,N,N,N,N,Y,Blue Valley North High School,Overland Park,USA,,UCS,,FR
DAILY,2182,000842161,831349598,M,N,WHITE,N,N,N,N,Y,Shawnee Mission Northwest Hs,Shawnee Mission,USA,,UCS,,FR
DAILY,2182,000842273,821181790,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,IND,,UCS,,FR
DAILY,2182,000842279,849210432,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,IND,,UCS,,FR
DAILY,2182,000842356,884290039,M,N,WHITE,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,,UCS,,FR
DAILY,2182,000842511,891374680,M,N,WHITE,N,N,N,N,Y,Shawnee Mission North High Sch,Overland Park,USA,,UCS,,FR
DAILY,2182,000842657,862009390,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,Y,BCS,,FR
DAILY,2182,000842920,845746017,M,N,WHITE,N,N,N,N,Y,Maize High School,Maize,USA,,UCS,,SO
DAILY,2182,000842898,891553723,M,N,WHITE,N,N,N,N,Y,Eisenhower High School,Goddard,USA,,UCS,,SO
DAILY,2182,000845363,839195828,M,N,WHITE,N,N,N,N,Y,Ann Sobrato High School,Morgan Hill,USA,,UCS,,SO
DAILY,2182,000845503,868105380,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,IND,,UCS,,FR
DAILY,2182,000846140,875545256,M,Y,HISPANIC,N,N,N,N,N,Great Bend High School,Great Bend,USA,Y,UCS,,JU
DAILY,2182,000846169,847866364,M,N,WHITE,N,N,N,N,Y,Buhler High School,Buhler,USA,Y,UCS,,SR
DAILY,2182,000846717,836531802,M,N,WHITE,N,N,N,N,Y,Chapman High School,Chapman,USA,,UCS,,FR
DAILY,2182,000846289,878555250,M,N,WHITE,N,N,N,N,Y,Holden High School,Holden,USA,,UCS,,JU
DAILY,2182,000846313,893127826,M,Y,HISPANIC,N,N,N,N,Y,Garden City High School,Garden City,USA,,UCS,,SR
DAILY,2182,000848999,875273825,M,N,WHITE,N,N,N,N,Y,Kapaun Mt Carmel Catholic Hs,Wichita,USA,,UCS,,SO
DAILY,2182,000849165,803089325,M,N,WHITE,N,N,N,N,Y,Centralia High School,Centralia,USA,,UCS,,FR
DAILY,2182,000849631,843384575,F,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,UCS,,FR
DAILY,2182,000849749,863585762,M,Y,HISPANIC,Y,N,N,N,Y,Daegu American School Dod,Apo,USA,,UCS,,SO
DAILY,2182,000849733,820734111,M,N,WHITE,N,N,N,N,Y,Burlington High School,Burlington,USA,,UCS,,JU
DAILY,2182,000849800,863884598,M,N,NOTSPEC,N,N,N,N,N,Out-of-Country High School,,IND,Y,UCS,,FR
DAILY,2182,000850632,860002245,M,Y,HISPANIC,N,N,N,N,Y,Shawnee Mission North High Sch,Overland Park,USA,,UCS,,JU
DAILY,2182,000852093,812549851,F,N,WHITE,N,N,N,N,Y,Blaine High School,Blaine,USA,,UCS,,SO
DAILY,2182,000852342,830268491,M,Y,HISPANIC,N,N,N,N,N,Sumner Academy Arts & Science,Kansas City,USA,Y,UCS,,FR
DAILY,2182,000852789,805765493,M,Y,HISPANIC,N,N,N,N,Y,Out-of-Country High School,,PRY,,UCS,,FR
DAILY,2182,000853009,869891222,M,Y,HISPANIC,N,N,N,N,N,Out-of-Country High School,,CZE,,NCS,,SP
DAILY,2182,000853279,838869194,M,N,WHITE,N,N,N,N,Y,Out-of-Country High School,,CZE,,NCS,,SP
DAILY,2182,000856328,874249478,M,N,WHITE,N,N,N,N,Y,Independent High School,Wichita,USA,,UCS,,FR
DAILY,2182,000859618,820798976,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,UCS,,FR
DAILY,2182,000863582,831218984,M,N,BLACK,N,N,Y,N,N,GED-HS Equivalent,,USA,,UCS,,JU
DAILY,2182,000863639,815039433,F,Y,HISPANIC,N,N,N,N,Y,Out-of-Country High School,,PRY,,UCS,,FR
DAILY,2182,000863908,845815248,M,Y,HISPANIC,N,N,N,N,N,Dodge City High School,Dodge City,USA,Y,UCS,,SO
DAILY,2182,000864593,882941793,M,N,WHITE,N,N,N,N,Y,Hesperia Senior High School,Hesperia,USA,Y,UCS,,FR
DAILY,2182,000865260,819629214,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,Y,UCS,,FR
DAILY,2182,000866093,810069455,M,N,WHITE,N,N,N,N,Y,Andover High School,Andover,USA,,UCS,,JU
DAILY,2182,000866456,834065220,F,N,BLACK,N,N,Y,N,N,Out-of-Country High School,,ETH,Y,UCS,,FR
DAILY,2182,000866892,839160028,M,N,MULTIRAC,N,N,Y,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,Y,UCS,,SO
DAILY,2182,000872882,828166351,M,N,HAWPACI,N,N,N,Y,N,Plano Senior High School,Plano,USA,Y,UCS,,FR
DAILY,2182,000873855,804539972,F,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,,UCS,,JU
DAILY,2184,000285450,898525183,M,N,WHITE,N,N,N,N,Y,Saint Thomas Aquinas High Sch,Overland Park,USA,,BCS,BCSSE,SR
DAILY,2184,000357768,867027480,M,N,WHITE,N,N,N,N,Y,Washburn Rural High School,Topeka,USA,,UCS,,SR
DAILY,2184,000471486,864991821,M,N,WHITE,N,N,N,N,Y,Junction City Senior Hs,Junction City,USA,Y,BCS,,SR
DAILY,2184,000573713,844894346,M,N,MULTIRAC,N,Y,N,N,Y,Manhattan High School,Manhattan,USA,,BCS,,SR
DAILY,2184,000629031,838061089,M,N,WHITE,N,N,N,N,Y,Bonner Springs High School,Bonner Springs,USA,Y,BCS,,SR
DAILY,2184,000592621,829947247,M,N,WHITE,N,N,N,N,Y,Elyria Christian School,McPherson,USA,,UCS,,SR
DAILY,2184,000618579,812934908,M,N,WHITE,N,N,N,N,Y,Maize High School,Maize,USA,Y,BCS,BCSCS,SR
DAILY,2184,000629094,852316594,M,N,BLACK,N,N,Y,N,N,Washington High School,Kansas City,USA,Y,BCS,BCSCS,SR
DAILY,2184,000666411,837795608,M,N,WHITE,N,N,N,N,Y,Buhler High School,Buhler,USA,,UCS,,JU
DAILY,2184,000669891,876835427,M,N,MULTIRAC,N,Y,N,N,Y,Abilene High School,Abilene,USA,,BCS,,SR
DAILY,2184,000680526,808083495,F,N,WHITE,N,N,N,N,Y,Royal Valley High School,Hoyt,USA,Y,BCS,,SR
DAILY,2184,000700861,892299779,M,N,WHITE,N,N,N,N,Y,Maize High School,Maize,USA,,BCS,BCSCS,SR
DAILY,2184,000717105,835484900,M,N,WHITE,N,N,N,N,Y,Riley County High School,Riley,USA,,BCS,,JU
DAILY,2184,000721157,895636296,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,BCS,BCSCS,SR
DAILY,2184,000721469,813482844,F,N,WHITE,N,N,N,N,Y,Rose Hill High School,Rose Hill,USA,,BCS,,SR
DAILY,2184,000729633,835811238,M,N,WHITE,N,N,N,N,Y,Northern High School,Dillsburg,USA,Y,BCS,BCSCS,SR
DAILY,2184,000731271,884406717,F,N,WHITE,N,N,N,N,Y,Phillipsburg High School,Phillipsburg,USA,Y,BCS,BCSSE,SR
DAILY,2184,000734449,827659495,M,N,WHITE,N,N,N,N,Y,Calvary Baptist School,Lexington Park,USA,Y,BCS,,SR
DAILY,2184,000734806,891604206,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,BCS,BCSCS,SR
DAILY,2184,000738324,815798825,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,BCS,BCSCS,SR
DAILY,2184,000732040,851917501,M,N,WHITE,N,N,N,N,Y,Out-of-Country High School,,IRQ,,BCS,BCSSE,SR
DAILY,2184,000739692,853728481,M,N,WHITE,N,N,N,N,Y,Olathe East High School,Olathe,USA,,UCS,,JU
DAILY,2184,000739858,815862762,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,BCSCS,SR
DAILY,2184,000742444,880737579,M,N,WHITE,N,N,N,N,Y,Spring Hill High School,Spring Hill,USA,Y,BCS,,SR
DAILY,2184,000745025,801154903,M,N,WHITE,N,N,N,N,Y,Nemaha Central High School,Seneca,USA,,BCS,,SR
DAILY,2184,000747742,853064404,F,N,WHITE,N,N,N,N,Y,Blue Valley Southwest High Sch,Overland Park,USA,,BCS,,SR
DAILY,2184,000750015,806335341,F,N,WHITE,N,N,N,N,Y,Houston Christian High School,Houston,USA,,BCS,,SR
DAILY,2184,000753239,801282991,M,N,WHITE,N,N,N,N,Y,Shawnee Mission Northwest Hs,Shawnee Mission,USA,Y,UCS,,SR
DAILY,2184,000757442,893435953,M,N,WHITE,N,N,N,N,Y,Olathe East High School,Olathe,USA,,BCS,BCSCS,SR
DAILY,2184,000760503,876670780,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,BCS,BCSCS,SR
DAILY,2184,000760650,867420231,M,N,WHITE,N,N,N,N,Y,Olathe South High School,Olathe,USA,,BCS,BCSCS,JU
DAILY,2184,000764993,884070311,M,N,WHITE,N,N,N,N,Y,Heritage Christian Academy,Olathe,USA,Y,BCS,,SR
DAILY,2184,000765280,825094245,M,N,WHITE,N,N,N,N,Y,Junction City Senior Hs,Junction City,USA,,BCS,BCSCS,SR
DAILY,2184,000769544,849017891,M,N,WHITE,N,N,N,N,Y,Hanover School,Hanover,USA,,BCS,,JU
DAILY,2184,000769013,830542519,M,N,WHITE,N,N,N,N,Y,Liberal High School,Liberal,USA,,UCS,,SR
DAILY,2184,000770597,844934929,M,N,WHITE,N,N,N,N,Y,Salina High School Central,Salina,USA,Y,BCS,BCSCS,JU
DAILY,2184,000772611,899290138,M,N,BLACK,N,N,Y,N,N,Out-of-Country High School,,SAU,Y,BCS,BCSCS,SR
DAILY,2184,000776050,846101320,M,N,WHITE,N,N,N,N,Y,Olathe South High School,Olathe,USA,,BCS,,SR
DAILY,2184,000774862,879113560,F,N,MULTIRAC,Y,N,N,N,Y,Gardner Edgerton High School,Gardner,USA,,BCS,,SR
DAILY,2184,000778588,859501046,M,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,,BCS,BCSCS,SR
DAILY,2184,000780481,868774093,M,N,WHITE,N,N,N,N,Y,Out-of-Country High School,,SAU,,BCS,BCSCS,JU
DAILY,2184,000781073,891453049,F,N,MULTIRAC,Y,N,Y,N,Y,Sumner Academy Arts & Science,Kansas City,USA,Y,BCS,,SR
DAILY,2184,000782260,826282323,F,N,WHITE,N,N,N,N,Y,Basehor-Linwood High School,Basehor,USA,,BCS,BCSCS,SR
DAILY,2184,000784474,800226005,M,N,ASIAN,N,Y,N,N,N,Blue Valley North High School,Overland Park,IND,,BCS,BCSCS,JU
DAILY,2184,000784774,823080720,F,N,WHITE,N,N,N,N,Y,Shawnee Heights Sr High School,Tecumseh,USA,,UCS,,JU
DAILY,2184,000785003,853233310,M,N,WHITE,N,N,N,N,Y,Northside High School,Columbus,USA,,BCS,,SO
DAILY,2184,000788510,823569836,F,N,WHITE,N,N,N,N,Y,Atchison County Community HS,Effingham,USA,,BCS,,SR
DAILY,2184,000788256,830940078,M,N,WHITE,N,N,N,N,Y,Washburn Rural High School,Topeka,USA,,BCS,,SO
DAILY,2184,000791326,876942092,M,N,WHITE,N,N,N,N,Y,Washburn Rural High School,Topeka,USA,,BCS,,SO
DAILY,2184,000793854,853666255,M,N,WHITE,N,N,N,N,Y,Oxford High School,Oxford,USA,Y,UCS,,SR
DAILY,2184,000794767,825593276,M,N,WHITE,N,N,N,N,Y,Olathe North High School,Olathe,USA,,BCS,,JU
DAILY,2184,000795447,800791772,F,N,WHITE,N,N,N,N,Y,Lawrence High School,Lawrence,USA,,BCS,,JU
DAILY,2184,000795842,851397392,M,N,WHITE,N,N,N,N,Y,Hillsboro High School,Hillsboro,USA,,BCS,,JU
DAILY,2184,000796646,817973758,M,N,ASIAN,N,Y,N,N,N,Paola High School,Paola,USA,Y,BCS,BCSCS,JU
DAILY,2184,000799736,849349210,M,N,WHITE,N,N,N,N,Y,Nemaha Central High School,Seneca,USA,Y,UCS,,SO
DAILY,2184,000800257,878129369,M,N,WHITE,N,N,N,N,Y,Andover Central High School,Andover,USA,,BCS,,JU
DAILY,2184,000800304,827472361,M,N,WHITE,N,N,N,N,Y,Abilene High School,Abilene,USA,,BCS,,JU
DAILY,2184,000803104,812179453,M,N,WHITE,N,N,N,N,Y,Raymore-Peculiar R-2 Hs,Peculiar,USA,,BCS,,JU
DAILY,2184,000806343,819685309,F,N,WHITE,N,N,N,N,Y,Wichita Northwest High School,Wichita,USA,,BCS,,JU
DAILY,2184,000806872,846106446,M,Y,HISPANIC,N,N,N,N,N,Liberal High School,Liberal,USA,Y,UCS,,SR
DAILY,2184,000805789,821186843,M,N,WHITE,N,N,N,N,Y,Blue Valley West High School,Overland Park,USA,,BCS,,SO
DAILY,2184,000808851,857068775,F,N,WHITE,N,N,N,N,Y,Macksville High School,Macksville,USA,,BCS,,SR
DAILY,2184,000811059,844080050,M,N,WHITE,N,N,N,N,Y,Basehor-Linwood High School,Basehor,USA,,BCS,,JU
DAILY,2184,000811728,825535946,M,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,,UCS,,SO
DAILY,2184,000811806,886829622,M,N,WHITE,N,N,N,N,Y,Andover Central High School,Andover,USA,,BCS,,JU
DAILY,2184,000813009,855018974,M,N,MULTIRAC,N,Y,Y,N,Y,Blue Valley North High School,Overland Park,USA,,BCS,,SO
DAILY,2184,000813056,875345433,M,N,MULTIRAC,N,Y,N,N,Y,Blue Springs South High School,Blue Springs,USA,,BCS,,JU
DAILY,2184,000812664,815238123,M,N,WHITE,N,N,N,N,Y,Cross County Community High,Stromsburg,USA,,BCS,,SR
DAILY,2184,000813095,819226090,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,,BCS,,JU
DAILY,2184,000813905,846360766,M,N,WHITE,N,N,N,N,Y,Washburn Rural High School,Topeka,USA,,BCS,,SO
DAILY,2184,000814446,855241766,M,N,WHITE,N,N,N,N,Y,Blue Valley High School,Stilwell,USA,Y,BCS,,SO
DAILY,2184,000813964,820415725,M,N,WHITE,N,N,N,N,Y,Atchison High School,Atchison,USA,,BCS,,JU
DAILY,2184,000816131,859763807,M,N,WHITE,N,N,N,N,Y,Valley Falls High School,Valley Falls,USA,,UCS,,SO
DAILY,2184,000817369,871906080,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,BCS,,JU
DAILY,2184,000823062,849762067,M,N,WHITE,N,N,N,N,Y,Onaga High School,Onaga,USA,Y,UCS,,SO
DAILY,2184,000823129,811402586,M,N,WHITE,N,N,N,N,Y,Shawnee Mission East High Sch,Shawnee Mission,USA,,UCS,,SO
DAILY,2184,000817774,846639208,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,UCS,,SO
DAILY,2184,000825935,833354954,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,BCS,,JU
DAILY,2184,000827844,826997446,M,N,WHITE,N,N,N,N,Y,Park Hill Senior High School,Kansas City,USA,,UCS,,SO
DAILY,2184,000828263,818284204,F,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,Y,BCS,BCSSE,SR
DAILY,2184,000828567,837485175,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,,UCS,,FR
DAILY,2184,000833170,892184277,M,Y,HISPANIC,N,N,N,N,Y,Olathe Northwest High School,Olathe,USA,Y,UCS,,SO
DAILY,2184,000835249,851856325,M,N,WHITE,N,N,N,N,Y,Shawnee Mission South Hs,Shawnee Mission,USA,,BCS,,SO
DAILY,2184,000838068,829497040,F,N,WHITE,N,N,N,N,Y,Staley High School,Kansas City,USA,,BCS,,JU
DAILY,2184,000836437,847739345,M,N,MULTIRAC,N,Y,N,N,Y,Blue Valley High School,Stilwell,USA,Y,BCS,,SR
DAILY,2184,000836878,858357225,M,N,WHITE,N,N,N,N,Y,Brother Rice High School,Bloomfield Hills,USA,,UCS,,SO
DAILY,2184,000840329,883281157,M,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,CHN,,UCS,,SO
DAILY,2184,000840647,841392881,M,N,WHITE,N,N,N,N,Y,Newton High School,Newton,USA,,BCS,,SO
DAILY,2184,000839743,831174978,M,N,ASIAN,N,Y,N,N,N,Hayden High School,Topeka,USA,,UCS,,SO
DAILY,2184,000849165,803089325,M,N,WHITE,N,N,N,N,Y,Centralia High School,Centralia,USA,,UCS,,SO
DAILY,2184,000849749,863585762,M,Y,HISPANIC,Y,N,N,N,Y,Daegu American School Dod,Apo,USA,,UCS,,SO
DAILY,2184,000849800,863884598,M,N,NOTSPEC,N,N,N,N,N,Out-of-Country High School,,IND,Y,UCS,,SO
DAILY,2184,000853104,861576133,F,Y,HISPANIC,N,N,N,N,Y,Topeka West High School,Topeka,USA,Y,UCS,,FR
DAILY,2184,000856328,874249478,M,N,WHITE,N,N,N,N,Y,Independent High School,Wichita,USA,,UCS,,SO
DAILY,2184,000863582,831218984,M,N,BLACK,N,N,Y,N,N,GED-HS Equivalent,,USA,,UCS,,JU
DAILY,2184,000867281,822793443,F,N,WHITE,N,N,N,N,Y,Home Schooled Student,,USA,,UCS,,JU
DAILY,2184,000867289,895554249,F,Y,HISPANIC,N,N,N,N,Y,Washburn Rural High School,Topeka,USA,,UCS,,FR
DAILY,2184,000872882,828166351,M,N,HAWPACI,N,N,N,Y,N,Plano Senior High School,Plano,USA,Y,UCS,,SO
DAILY,2185,000285450,898525183,M,N,WHITE,N,N,N,N,Y,Saint Thomas Aquinas High Sch,Overland Park,USA,,BCS,BCSSE,SR
DAILY,2185,000334420,820273310,M,N,WHITE,N,N,N,N,Y,Wamego High School,Wamego,USA,Y,UCS,,SR
DAILY,2185,000357768,867027480,M,N,WHITE,N,N,N,N,Y,Washburn Rural High School,Topeka,USA,,UCS,,SR
DAILY,2185,000386660,866850751,F,N,WHITE,N,N,N,N,Y,Macksville High School,Macksville,USA,Y,BCS,,SO
DAILY,2185,000392663,897619257,M,N,MULTIRAC,N,Y,N,N,Y,Manhattan High School,Manhattan,USA,Y,BCS,BCSCS,SR
DAILY,2185,000440854,805982862,M,N,MULTIRAC,Y,N,N,N,Y,Topeka High School,Topeka,USA,Y,BCS,BCSCS,SR
DAILY,2185,000471486,864991821,M,N,WHITE,N,N,N,N,Y,Junction City Senior Hs,Junction City,USA,Y,BCS,,SR
DAILY,2185,000573713,844894346,M,N,MULTIRAC,N,Y,N,N,Y,Manhattan High School,Manhattan,USA,,BCS,,SR
DAILY,2185,000578846,843549634,M,N,WHITE,N,N,N,N,Y,Manhattan High School,Manhattan,USA,Y,BCS,BCSSE,SR
DAILY,2185,000592621,829947247,M,N,WHITE,N,N,N,N,Y,Elyria Christian School,McPherson,USA,,UCS,,SR
DAILY,2185,000618579,812934908,M,N,WHITE,N,N,N,N,Y,Maize High School,Maize,USA,Y,BCS,BCSCS,SR
DAILY,2185,000620641,837872011,F,N,ASIAN,N,Y,N,N,N,Out-of-Country High School,,USA,Y,BCS,,SR
DAILY,2185,000621884,856802786,M,N,WHITE,N,N,N,N,Y,Solomon High School,Solomon,USA,Y,BCS,,SO
DAILY,2185,000629094,852316594,M,N,BLACK,N,N,Y,N,N,Washington High School,Kansas City,USA,Y,BCS,BCSCS,SR
